app,contentDescription,addCaptioningChangeListener,getFontScale,getLocale,getUserStyle,isEnabled,removeCaptioningChangeListener,screenOrientation,inputType,inputMethod,phoneNumber,password,numeric,digits,autoText,editable,background,textColor,autoSizeTextType,textSize,textScaleX,autoSizeMaxTextSize,autoSizeMinTextSize,autoSizePresetSizes,lineSpacingMultiplier,lineSpacingExtra,letterSpacing,animateLayoutChanges,nextFocusForward,nextFocusUp,nextFocusDown,nextFocusLeft,nextFocusRight,accessibilityPaneTitle,accessibilityTraversalBefore,accessibilityTraversalAfter,accessibilityHeading,cursorVisible,minWidth,minHeight,screenReaderFocusable,focusable,hint,labelFor,onInitializeAccessibilityNodeInfo,replaceAccessibilityAction,accessibilityLiveRegion,importantForAccessibility,hapticFeedbackEnabled,sendAccessibilityEvent,sendAccessibilityEventUnchecked,dispatchPopulateAccessibilityEvent,onPopulateAccessibilityEvent,onRequestSendAccessibilityEvent,onBindViewHolder,GP-score,GP-installs,CM-SumDIACodeElements,CM-IndexDIACodeElements,CM-SumIIACodeElements,CM-IndexIIACodeElements,CM-SumAllCodeElements,CM-IndexAllCodeElements,CM-SumPerceivableCodeElements,CM-SumOperableCodeElements,CM-SumUnderstandableCodeElements,CM-SumRobustCodeElements,AL-GetContentDescriptionOverride,AL-ClickableViewAccessibility,AL-ContentDescription,AL-KeyboardInaccessibleWidget,AL-LabelFor,AL-acc_issues,M-NonTextContent,M-IdentifyInputPurpose,M-ContrastMinimum,M-TargetSize,M-DuplicateContentDescription,M-Spacing,M-Orientation,M-PageTitled,M-acc_issues,W-perceivable_issues,W-operable_issues,W-understandable_issues,W-robust_issues,total_of_issues
presencepublisher,0,0,0,0,0,6.932409012131716e-4,0,0,0.0010398613518197574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013864818024263432,0,35,0.0010398613518197574,1,0.0020797227036395147,2,0.003119584055459272,3,0.0017331022530329288,0,0,0.0013864818024263432,0,0,0,0,0,0,6.932409012131716e-4,3.466204506065858e-4,0.0010398613518197574,0.005199306759098787,0,0,0,3.466204506065858e-4,0.007972270363951473,0.0020797227036395147,0.005545927209705373,0,0,0.007972270363951473
privacy-friendly-2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011254019292604502,0.011254019292604502,0,0.010289389067524116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.714286,641,0.010289389067524116,1,0.022508038585209004,2,0.03279742765273312,3,0.03279742765273312,0,0,0,0,0.0028938906752411574,0.018971061093247588,0,0,0.021864951768488745,0.04855305466237942,0,0.019614147909967846,0.03215434083601286,0,6.430868167202572e-4,0,0.0019292604501607716,0.049517684887459806,0.08778135048231511,0.03408360128617363,0,0.0028938906752411574,0.07138263665594856
privacy-friendly-boardgame-clock,0,0,0,0,0,0,0,0,4.542701393095094e-4,0,0,0,0,0,0,0,0.006359781950333132,0.00938824954572986,0,0.01075105996365839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5142337976983646e-4,0,0,0,0,0,0,0,0,0,0,0,6.056935190793458e-4,0,307,0.011356753482737734,3,0.01635372501514234,3,0.027710478497880074,6,0.02695336159903089,0,1.5142337976983646e-4,6.056935190793458e-4,0,1.5142337976983646e-4,0.0036341611144760752,0,1.5142337976983646e-4,0.003937007874015748,0.0045427013930950935,0,0.0024227740763173833,0.0015142337976983646,0,0,0,0.0012113870381586917,0.01029678982434888,0.010599636583888553,0.0027256208358570565,1.5142337976983646e-4,1.5142337976983646e-4,0.014233797698364628
privacy-friendly-circuit-training-exercises,1.7834849295523454e-4,0,0,0,0,0,0,0,5.350454788657035e-4,0,0,0,0,0,0,0,0.006063848760477974,0.011057606563224541,0,0.010344212591403603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.350454788657035e-4,0,0,0,0,0,0,0,0,0,0,0,8.917424647761727e-4,3.6666667,1890,0.011592652042090245,4,0.018013197788478687,3,0.029605849830568933,7,0.028179061886927054,0,5.350454788657035e-4,8.917424647761727e-4,0,1.7834849295523454e-4,0.006063848760477974,0.001070090957731407,0,0.007312288211164615,0.006955591225254147,0,0.006955591225254147,0.005885500267522739,0,3.566969859104691e-4,0,0.001070090957731407,0.0098091671125379,0.020331728196896735,0.006955591225254147,0.001070090957731407,1.7834849295523454e-4,0.017121455323702513
privacy-friendly-dame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00592255125284738,0.005011389521640091,0,0.005011389521640091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666667,475,0.005011389521640091,1,0.010933940774487472,2,0.015945330296127564,3,0.015945330296127564,0,0,0,0,0,0.004555808656036446,0,0,0.004555808656036446,0.0642369020501139,0,0.004100227790432802,9.111617312072893e-4,0,0,0,0.001366742596810934,0.01867881548974943,0.07289293849658314,0.002277904328018223,0,0,0.023234624145785875
privacy-friendly-finance-manager,0.0012036108324974925,0,0,0,0,0,0,0,0.0016048144433299899,0,0,0,0,0,0,0,0.0032096288866599798,0.005817452357071214,0,0.010431293881644935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016048144433299899,0,0,0,0,0,0,0,0,0,0,0,0.0010030090270812437,4.428571,668,0.014844533600802408,4,0.010030090270812437,3,0.024874623871614845,7,0.022266800401203612,0,0.0016048144433299899,0.0010030090270812437,0,0.0016048144433299899,0.0028084252758274826,0,4.0120361083249747e-4,0.00481444332998997,0.0044132397191574725,0,0.01424272818455366,0.006218655967903711,0,0,0,0.0012036108324974925,0.020260782347041123,0.021464393179538615,0.007422266800401204,4.0120361083249747e-4,0.0016048144433299899,0.025075225677031094
privacy-friendly-food-tracker,0,0,0,0,0,0,0,0,0.003737153534724385,0,0,0,0,0,0,0,0.012768607910308314,0.008097165991902834,0,0.008720024914356897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.114294612270321e-4,0.003114294612270321,6.228589224540642e-4,0,0,0,0,0,0,0,0,0,0,3.114294612270321e-4,2.5,293,0.016194331983805668,4,0.02148863282466521,4,0.03768296480847088,8,0.033322952351292436,0,0.004048582995951417,3.114294612270321e-4,0,6.228589224540642e-4,0.004360012457178449,0,0,0.004982871379632514,0.005605730302086578,0,0.018685767673621925,0.003737153534724385,0,6.228589224540642e-4,0,0.0012457178449081284,0.012145748987854251,0.029274369355341015,0.004982871379632514,0,6.228589224540642e-4,0.017128620367486764
privacy-friendly-interval-timer,2.522704339051463e-4,0,0,0,0,0,0,0,0.0015136226034308778,0,0,0,0,0,0,0,0.008829465186680121,0.01917255297679112,0,0.01791120080726539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.045408678102926e-4,4.076923,2518,0.019677093844601413,3,0.028506559031281534,3,0.04818365287588295,6,0.047679112008072656,0,0,5.045408678102926e-4,0,2.522704339051463e-4,0.006559031281533804,0.0012613521695257316,0.0015136226034308778,0.00958627648839556,0.006811301715438951,2.522704339051463e-4,0.008829465186680121,0.005802219979818365,0,5.045408678102926e-4,0,0.0015136226034308778,0.020433905146316853,0.022956609485368314,0.0073158425832492435,0.0027749747729566097,2.522704339051463e-4,0.03002018163471241
privacy-friendly-minesweeper,0,0,0,0,0,0,0,0,5.458515283842794e-4,0,0,0,0,0,0,0,0.008733624454148471,0.005731441048034935,0,0.016648471615720525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.458515283842794e-4,0,0,0,0,0,0,0,0,0,0,8.187772925764192e-4,4.4666667,903,0.017740174672489083,3,0.015283842794759825,3,0.03302401746724891,6,0.03165938864628821,0,5.458515283842794e-4,8.187772925764192e-4,0,0,0.0049126637554585155,0,0,0.0049126637554585155,0.0054585152838427945,0,0.006277292576419214,0.0013646288209606986,0,0,0,0.001091703056768559,0.015829694323144104,0.016648471615720525,0.0024563318777292577,0,0,0.02074235807860262
privacy-friendly-wifi-manager,8.084074373484236e-4,0,0,0,0,2.6946914578280785e-4,0,0,2.6946914578280785e-4,0,0,0,0,0,0,0,0.005119913769873349,0.006197790353004581,0,0.00377256804095931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6946914578280785e-4,2.6946914578280785e-4,0,0,0,0,0,0,0,0,0,0,0,8.084074373484236e-4,3,2390,0.005119913769873349,4,0.01266504985179197,5,0.01778496362166532,9,0.01643761789275128,0,5.389382915656157e-4,8.084074373484236e-4,0,5.389382915656157e-4,0.001886284020479655,0,2.6946914578280785e-4,0.0026946914578280788,0.001886284020479655,0,0.0053893829156561575,0.002155753166262463,0,0,0,5.389382915656157e-4,0.013203988143357586,0.009161950956615468,0.0026946914578280788,2.6946914578280785e-4,5.389382915656157e-4,0.015898679601185663
pslab-android,6.318639987964495e-4,0,0,0,0,6.0177523694899956e-5,0,0,0.001594704377914849,0,0,0,0,0,0,0,0.012607191214081541,0.011313374454641192,3.0088761847449978e-5,0.01308861140364074,0,0,0,0,0,0,0,6.0177523694899956e-5,0,0,0,0,0,0,0,0,0,1.8053257108469986e-4,0,0,0,0,3.0088761847449976e-4,0,0,0,0,0,0,0,0,0,0,0,1.5044380923724988e-4,4.73,2343,0.015826688731758687,6,0.02419136452534978,5,0.04001805325710847,11,0.03932601173461712,2.4071009477959982e-4,3.0088761847449976e-4,1.5044380923724988e-4,0,9.026628554234993e-5,0.001414171806830149,1.5044380923724988e-4,0.001263727997592899,0.0029186098992026476,7.522190461862494e-4,3.0088761847449978e-5,0.001143372950203099,6.920415224913495e-4,0,0,0,2.1062133293214984e-4,0.0034000300887618473,0.0033398525650669476,9.026628554234993e-4,0.001414171806830149,9.026628554234993e-5,0.006318639987964495
quickref,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029304029304029304,0.003663003663003663,0,0.005128205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.326007326007326e-4,4.58,41574,0.005128205128205128,1,0.007326007326007326,3,0.012454212454212455,4,0.011721611721611722,0,0,7.326007326007326e-4,0,0,0.0014652014652014652,7.326007326007326e-4,0,0.002197802197802198,0.0014652014652014652,0,0.01391941391941392,0.0029304029304029304,0,0.006593406593406593,0,0.0014652014652014652,0.11721611721611722,0.023443223443223443,0.004395604395604396,7.326007326007326e-4,0,0.11941391941391942
redreader,9.484666455896301e-5,0,0,0,0,0,0,0,3.4777110338286436e-4,0,0,0,0,0,0,0,9.800822004426178e-4,7.271577616187164e-4,0,9.800822004426178e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.323110970597533e-5,2.5292443882390134e-4,0,3.161555485298767e-5,0,0,0,0,0,0,0,0,0,2.8453999367688903e-4,3.463768,10104,0.0017072399620613342,5,0.0020550110654441985,4,0.003762251027505533,9,0.0031299399304457794,0,3.161555485298767e-4,3.161555485298767e-4,0,2.8453999367688903e-4,1.8969332911792603e-4,3.161555485298767e-5,1.5807777426493836e-4,6.63926651912741e-4,5.374644325007904e-4,0,0.00474233322794815,0.004457793234271261,0,6.323110970597533e-5,0,1.8969332911792603e-4,0.005532722099272842,0.005532722099272842,0.004647486563389188,1.8969332911792603e-4,2.8453999367688903e-4,0.006196648751185583
rsandroidapp,0.001832534536227798,0,0,0,0,0,0,0,0.0016915703411333521,0,0,0,0,0,0,0,0.0031012122920778123,0.0016915703411333521,0,0.0039469974626444885,0,0,0,0,0,0,0,1.40964195094446e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140964195094446,0,0,0,0,0,0,0,0,0,0,0,0,4.909091,297,0.008880744290950099,4,0.00493374682830561,3,0.01381449111925571,7,0.012263884973216803,1.40964195094446e-4,0.00140964195094446,0,0,0,8.457851705666761e-4,0,5.63856780377784e-4,0.00140964195094446,0.00281928390188892,0,9.867493656611221e-4,0.003665069072455596,0,2.81928390188892e-4,0,8.457851705666761e-4,0.007753030730194531,0.00493374682830561,0.004510854243022272,5.63856780377784e-4,0,0.009162672681138991
rxdroid,0,0,0,6.056201550387597e-5,0,6.056201550387597e-5,0,0,1.2112403100775194e-4,0,0,0,0,0,0,0,7.873062015503876e-4,2.4224806201550387e-4,0,1.816860465116279e-4,6.056201550387597e-5,0,0,0,0,0,0,0,0,0,3.0281007751937984e-4,0,0,0,0,0,0,0,0,0,0,6.056201550387597e-5,6.056201550387597e-5,0,0,0,0,0,0,0,0,0,0,0,0,4.48,14195,7.873062015503876e-4,6,0.0011506782945736435,4,0.001937984496124031,10,0.0015140503875968993,3.0281007751937984e-4,1.2112403100775194e-4,0,0,6.056201550387597e-5,0.0011506782945736435,1.2112403100775194e-4,6.056201550387597e-5,0.0013929263565891474,0.0011506782945736435,0,0.007328003875968992,8.478682170542636e-4,0,1.2112403100775194e-4,0,2.4224806201550387e-4,0.005692829457364341,0.009750484496124031,0.0010901162790697674,1.816860465116279e-4,6.056201550387597e-5,0.007085755813953488
safeprice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002457002457002457,0,0.012285012285012284,0.004914004914004914,0,0.012285012285012284,0,0.004914004914004914,0.056511056511056514,0.02702702702702703,0.009828009828009828,0,0,0.056511056511056514
sdbviewer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001375515818431912,0,0.001375515818431912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87757909215956e-4,0,631,0.001375515818431912,1,0.0020632737276478678,2,0.0034387895460797797,3,0.002751031636863824,0,0,6.87757909215956e-4,0,0,0,0,0,0,0.0041265474552957355,6.87757909215956e-4,0.005502063273727648,0.0034387895460797797,0,0.002751031636863824,0,0.0020632737276478678,0.008940852819807428,0.013067400275103164,0.005502063273727648,0,0,0.008940852819807428
secondscreen,0,0,0,0,0,2.2652622041001246e-4,0,0,3.397893306150187e-4,0,0,0,0,0,0,0,0.002491788424510137,0.0028315777551251556,0,0.0033978933061501867,0,0,0,0,0,2.2652622041001246e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1326311020500623e-4,0,0,0,0,0,0,0,0,0,0,0,0,3.8321168,941570,0.004077471967380225,4,0.005549892400045305,3,0.00962736436742553,7,0.009514101257220523,0,1.1326311020500623e-4,0,0,0,5.663155510250311e-4,1.1326311020500623e-4,2.2652622041001246e-4,9.061048816400498e-4,7.928417714350436e-4,0,0.0018122097632800997,7.928417714350436e-4,0,0,0,2.2652622041001246e-4,0.002378525314305131,0.0031713670857401745,0.0010193679918450561,3.397893306150187e-4,0,0.003284630195945181
secure-quick-reliable-login,0.0031203195207189214,0,0,0,0,0,0,0,0.003494757863205192,0,0,0,0,0,0,0,0.0044932601098352475,0.0066150773839241134,0,0.004368447329006491,0,0,0,0,0,0,0,0,3.7443834248627057e-4,0,0.0032451323015476783,0,0,0,0,0,0,0,0,0,0,1.2481278082875687e-4,0.0038691962056914627,0,0,0,0,0,0,0,0,0,0,0,1.2481278082875687e-4,4.7647057,3872,0.018472291562656017,6,0.011357963055416875,4,0.029830254618072892,10,0.022091862206689964,0.003619570644033949,0.00399400898652022,1.2481278082875687e-4,0,0,0.003494757863205192,0,0,0.003494757863205192,0.0014977533699450823,0,0.005741387918122816,7.488766849725411e-4,0,0,0,0.0012481278082875687,0.008736894658012981,0.010733899151273091,0.00199700449326011,0,0,0.012231652521218172
selfnet-wificonfig,0.0034482758620689655,0,0,0,0,0,0,0,0.006896551724137931,0,0,0,0,0,0,0,0.0034482758620689655,0.0034482758620689655,0,0.0034482758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006896551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,1497,0.020689655172413793,4,0.006896551724137931,2,0.027586206896551724,6,0.020689655172413793,0,0.006896551724137931,0,0,0,0,0,0,0,0.010344827586206896,0,0.020689655172413793,0.013793103448275862,0,0.010344827586206896,0,0.0034482758620689655,0.03103448275862069,0.041379310344827586,0.017241379310344827,0,0,0.03103448275862069
shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.920560747663551e-4,8.761682242990654e-4,0,2.920560747663551e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.920560747663551e-4,3.82,34338,2.920560747663551e-4,1,0.0014602803738317756,3,0.0017523364485981308,4,0.0014602803738317756,0,0,2.920560747663551e-4,0,0,2.920560747663551e-4,2.920560747663551e-4,0,5.841121495327102e-4,0,0,5.841121495327102e-4,0,0,5.841121495327102e-4,0,2.920560747663551e-4,2.920560747663551e-4,0.0014602803738317756,2.920560747663551e-4,2.920560747663551e-4,0,8.761682242990654e-4
simple-keyboard,0,0,0,8.506415254838024e-4,0,5.67094350322535e-4,0,0,0,0,0,0,0,0,0,0,1.4177358758063374e-4,1.4177358758063374e-4,0,3.544339689515843e-4,2.126603813709506e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.388889,363873,0.0014177358758063372,3,8.506415254838024e-4,3,0.00226837740129014,6,0.00226837740129014,0,0,0,0,1.4177358758063374e-4,0,0,0,1.4177358758063374e-4,0,0,0,0,0,0,0,7.088679379031687e-5,7.088679379031687e-5,0,7.088679379031687e-5,0,1.4177358758063374e-4,2.126603813709506e-4
simply-pace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002789400278940028,0.002789400278940028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001394700139470014,4.7777777,1435,0,0,0.00697350069735007,3,0.00697350069735007,3,0.005578800557880056,0,0,0.001394700139470014,0,0,0.001394700139470014,0,0,0.001394700139470014,0.002789400278940028,0,0.019525801952580194,0.023709902370990237,0,0,0,0.0041841004184100415,0.02789400278940028,0.023709902370990237,0.02789400278940028,0,0,0.029288702928870293
sine-android,0,0,0,0,0,7.479431563201197e-4,0,0,0,0,0,0,0,0,0,0,0.009723261032161555,0.012715033657442034,0,0.009723261032161555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46,27710,0.009723261032161555,1,0.02318623784592371,3,0.032909498878085267,4,0.032909498878085267,0,0,0,0,0.0029917726252804786,0.004487658937920718,0,0,0.0074794315632011965,0.008227374719521317,0,0.11219147344801796,0.14210919970082272,0,0,0,0.004487658937920718,0.07479431563201197,0.12490650710545999,0.14659685863874344,0,0.0029917726252804786,0.08227374719521316
siteswap_generator,0,0,0,0,0,0,0,0,0.003298515667949423,0,0,0,0,0,0,0,0,0,0,7.330034817665384e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3333335,693,0.004031519149715961,2,0,0,0.004031519149715961,2,0.004031519149715961,0,0,0,0,0,0,0,0.003298515667949423,0.003298515667949423,0.005314275242807403,0,0.0034817665383910573,0.008063038299431922,0,0.0034817665383910573,0,5.497526113249038e-4,0.018691588785046728,0.012277808319589517,0.008612790910756826,0.003298515667949423,0,0.02199010445299615
sleepywifi,0.004796163069544364,0,0,0,0,0.002398081534772182,0,0,0,0,0,0,0,0,0,0,0,0.007194244604316547,0,0.014388489208633094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,497,0.019184652278177457,2,0.009592326139088728,2,0.02877697841726619,4,0.02877697841726619,0,0,0,0,0,0,0,0,0,0.004796163069544364,0,0.007194244604316547,0.014388489208633094,0,0,0,0.009592326139088728,0.014388489208633094,0.011990407673860911,0.023980815347721823,0,0,0.014388489208633094
sumatoradictionary,4.330254041570439e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012990762124711315,1.443418013856813e-4,0,2.886836027713626e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.443418013856813e-4,0,0,0,0,0,0,0,0,0,0,0,2.886836027713626e-4,0,16,8.660508083140878e-4,3,0.0017321016166281756,3,0.002598152424942263,6,0.0021651270207852192,0,1.443418013856813e-4,2.886836027713626e-4,0,0,0,1.443418013856813e-4,0,1.443418013856813e-4,4.330254041570439e-4,0,0.0012990762124711315,5.773672055427252e-4,0,0,0,2.886836027713626e-4,0.011258660508083142,0.0017321016166281756,8.660508083140878e-4,1.443418013856813e-4,0,0.011403002309468823
syncthing-android-fdroid,0.0014429109159347553,0,0,0,0,6.273525721455458e-5,0,0,5.646173149309912e-4,0,0,0,0,0,0,0,0.0027603513174404015,0.002258469259723965,0,0.0026348808030112925,0,0,0,0,0,0,0,0,0,0,1.2547051442910915e-4,6.273525721455458e-5,6.273525721455458e-5,0,0,0,0,0,0,0,0,2.509410288582183e-4,8.155583437892095e-4,0,0,0,0,1.2547051442910915e-4,0,0,0,0,0,0,1.2547051442910915e-4,4.47,10800,0.005834378920953576,8,0.005457967377666248,5,0.011292346298619825,13,0.00972396486825596,2.509410288582183e-4,0.001066499372647428,2.509410288582183e-4,0,0,0,0,0,0,1.8820577164366375e-4,0,0.0012547051442910915,0,0,1.2547051442910915e-4,0,6.273525721455458e-5,5.646173149309912e-4,0.0015683814303638645,6.273525721455458e-5,0,0,5.646173149309912e-4
tedit,0,0,0,0,0,0,0,0,4.1794371691278906e-4,0,0,0,0,0,0,0,0.0012538311507383673,0.0018110894399554194,0,0.010866536639732517,0,0,0,0,0,0,0,0,0,0,0,5.572582892170521e-4,5.572582892170521e-4,0,0,0,0,0.00027862914460852607,0,0,0,6.965728615213151e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,1273,0.012677626079687936,5,0.0037614934522151016,3,0.016439119531903038,8,0.01434940094733909,0.0013931457230426303,6.965728615213151e-4,0,0,5.572582892170521e-4,0.007662301476734467,1.3931457230426304e-4,0.00027862914460852607,0.008637503482864307,0.006687099470604625,1.3931457230426304e-4,0.0015324602953468932,0.0023683477291724713,0,0,0,1.3931457230426304e-4,0.007244357759821678,0.016021175814990248,0.0025076623014767345,4.1794371691278906e-4,5.572582892170521e-4,0.015881861242685986
termbot,0.0022905571780335566,0,0,0,0,2.2905571780335566e-4,0,0,0.0011452785890167783,0,0,0,0,0,0,0,7.444310828609059e-4,1.7179178835251675e-4,0,3.435835767050335e-4,0,0,0,0,5.7263929450838916e-5,5.7263929450838916e-5,0,1.7179178835251675e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7179178835251675e-4,6.299032239592281e-4,4.581114356067113e-4,0,0,2.8631964725419457e-4,1.1452785890167783e-4,0,1.7179178835251675e-4,5.7263929450838916e-5,0,0,0,1.7179178835251675e-4,4.1549296,6576,0.005611865086182214,11,0.0016606539540743287,6,0.007272519040256543,17,0.005039225791673825,1.7179178835251675e-4,0.0012598064479184563,8.016950123117448e-4,0,3.435835767050335e-4,5.7263929450838916e-5,0,6.87167153410067e-4,0.0010880146595659394,0.004294794708812919,5.7263929450838916e-5,0.00211876538968104,0.0026341407547385903,0,0,0,3.435835767050335e-4,0.006127240451239764,0.006528087957395637,0.0029777243314436236,6.87167153410067e-4,3.435835767050335e-4,0.0072152551108057034
todoagenda,0.001593710157246069,0,0,1.0624734381640459e-4,0,2.1249468763280918e-4,0,0,5.312367190820229e-4,0,0,0,0,2.1249468763280918e-4,0,0,0.0011687207819804505,8.499787505312367e-4,0,7.437314067148321e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2498937526561835e-4,0,0,0,0,0,0,0,0,0,0,2.1249468763280918e-4,4.49,23470,0.003612409689757756,6,0.0024436889077773054,4,0.006056098597535062,10,0.005418614534636634,0,4.2498937526561835e-4,2.1249468763280918e-4,0,0,0,0,1.0624734381640459e-4,1.0624734381640459e-4,0,0,2.1249468763280918e-4,0,0,0,0,0,2.1249468763280918e-4,2.1249468763280918e-4,0,1.0624734381640459e-4,0,3.187420314492138e-4
towercollector,0,0,0,0,0,3.6865000368650004e-4,0,0,7.37300007373e-5,0,0,0,0,0,0,0,5.898400058984e-4,6.635700066357001e-4,0,1.474600014746e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29,54673,2.2119000221190003e-4,2,0.0016220600162206002,3,0.0018432500184325002,5,0.0018432500184325002,0,0,0,0,0,0,0.0022119000221190004,0,0.0022119000221190004,0.0011796800117968,0,1.474600014746e-4,8.110300081103001e-4,0,0,0,1.474600014746e-4,0.0045712600457126,0.0013271400132714001,9.584900095849001e-4,0.0022119000221190004,0,0.0067831600678316005
trekarta,7.781435052252336e-6,0,0,7.003291547027102e-5,0,1.3228439588828972e-4,0,0,4.668861031351402e-5,0,0,0,0,0,0,0,3.890717526126168e-4,4.2019749282162615e-4,0,1.089400907315327e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.781435052252336e-6,5.447004536576635e-5,0,0,0,0,0,0,0,0,0,0,0,7.781435052252336e-6,4.31,1906,2.8791309693333646e-4,5,9.571165114270374e-4,5,0.0012450296083603737,10,0.0011749966928901027,0,6.225148041801869e-5,7.781435052252336e-6,0,7.781435052252336e-6,4.2019749282162615e-4,3.1125740209009346e-5,0,4.5910466808288784e-4,1.945358763063084e-4,7.781435052252336e-6,2.334430515675701e-4,1.089400907315327e-4,0,1.5562870104504673e-5,0,2.334430515675701e-5,3.657274474558598e-4,8.715207258522616e-4,1.3228439588828972e-4,3.1125740209009346e-5,7.781435052252336e-6,8.248321155387477e-4
unicodepad,0.001079447322970639,0,0,0,0,2.158894645941278e-4,0,0,6.476683937823834e-4,0,0,0,0,0,0,0,8.635578583765112e-4,6.476683937823834e-4,0,0.001079447322970639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.158894645941278e-4,2.158894645941278e-4,0,0,0,0,0,0,0,0,0,0,0,0,4.3860626,8005903,0.0030224525043177895,4,0.0019430051813471502,4,0.004965457685664939,8,0.0045336787564766836,0,4.317789291882556e-4,0,0,0.001079447322970639,0,0,2.158894645941278e-4,0.0012953367875647669,0.0025906735751295338,2.158894645941278e-4,0.0017271157167530224,0.13126079447322972,0,0.007772020725388601,0,6.476683937823834e-4,0.028281519861830744,0.012305699481865285,0.13190846286701208,2.158894645941278e-4,0.001079447322970639,0.029576856649395508
