APP,DIR,DIR_TEST,ARQ_SRC,TEST_SRC,LINES_SRC,TestLINES_SRC,METH_SRC,testMETH_SRC,PCKG_SRC,TEST_PCKG,AS_Studio,Eclipse,XML,JS,HTML,CSS,H,C,CPP,RB,PY,SCALA,DIR_VALUES,DIR_LAYOUT,DIR_DRAWABLE,ARQ_DRAWABLE,ARQ_VALUES,ARQ_LAYOUT,INTSMALL,INTNORMAL,INTLARGE,INTXLARGE,INTLDPI,INTMDPI,INTHDPI,INTXDPI,INTXXDPI,INTXXXDPI,INTNODPI,isBlResizeable,isBlSmallScreens,isBlNormalScreens,isBlLargeScreens,isBlXlargeScreens,isBlAnyDensity,getIntRequiresSmallestWidthDp,getIntCompatibleWidthLimitDp,getIntLargestWidthLimitDp,getScreenSize,getScreenDensity,isReqFiveWayNav,isReqHardKeyboard,getReqKeyboardType,getReqNavigation,getReqTouchScreen,getMinSdkVersion,getTargetSdkVersion,getMaxSdkVersion,getIntPortrait,getIntLandscape,getNetworkState,getNetworkState,getBluetooth,getBluetoothAdmin,getInternet,getChangeNetworkState,getChangeWifiState,getSrcAccelerometer,getSrcAmbient_temperature,getSrcGravity,getSrcGyroscope,getSrcLight,getSrcLinear_acceleration,getSrcMagnetic_field,getSrcOrientation,getSrcPressure,getSrcProximity,getSrcRelative_humidity,getSrcRotation_vector,getSrcTemperature,getSrcGpsLocation,getTesteAccelerometer,getTesteAmbient_temperature,getTesteGravity,getTesteGyroscope,getTesteLight,getTesteLinear_acceleration,getTesteMagnetic_field,getTesteOrientation,getTestePressure,getTesteProximity,getTesteRelative_humidity,getTesteRotation_vector,getTesteTemperature,getTesteGpsLocation,XMLgetStWifi,XMLgetStBluetooth,XMLgetStInternet,XMLgetStNetwork,XMLgetStLocation,XMLgetStAccess_gps,XMLgetStRecord_audio,getSrcConnected,getSrcGUI,getSrcResources,getSrcSensors,getSrcMultiple,getTesteConnected,getTesteGUI,getTesteResources,getTesteSensors,getTesteMultiple,getStandroid,getStjunit,getStrobolectric,getSthamcrest,getStfest,getStrobotium,getStselenium,getStespresso,getStuiautomator,getSteasymock,getStmock,getStmockito,getStmonkeyrunner,getStappium,getSttestng,getStjmeter,getStselendroid,getStFrameLayout,getStLinearLayout,getStTableLayout,getStGridLayout,getStRelativeLayout,getStTextView,getStButton,getStRadioButton,getStCheckBox,getStSwitch,getStToggleButton,getStImageView,getStProgressBar,getStSeekBar,getStRatingBar,getStSpinner,getStWebView,getStText,getStEditText,getStPersonName,getStPassword,getStPhone,getStMultilineText,getStNumber,getStRadioGroup,getStListView,getStGridView,getOnswipetouchlistener,getOndoubletaplistener,getOnscalegesturelistener,getShakelistener,getOndraglistener,getOnscrolllistener,XML_android:contentDescription,XML_android:screenOrientation,XML_android:inputType,XML_android:inputMethod,XML_android:phoneNumber,XML_android:password,XML_android:numeric,XML_android:digits,XML_android:autoText,XML_android:editable,XML_android:cursorVisible,XML_android:background,XML_android:textColor,XML_android:autoSizeTextType,XML_android:textSize,XML_android:textScaleX,XML_android:autoSizeMaxTextSize,XML_android:autoSizeMinTextSize,XML_android:autoSizePresetSizes,XML_android:lineSpacingMultiplier,XML_android:lineSpacingExtra,XML_android:letterSpacing,XML_android:animateLayoutChanges,XML_android:nextFocusForward,XML_android:nextFocusUp,XML_android:nextFocusDown,XML_android:nextFocusLeft,XML_android:nextFocusRight,XML_android:accessibilityPaneTitle,XML_android:accessibilityTraversalBefore,XML_android:accessibilityTraversalAfter,XML_android:accessibilityHeading,XML_android:cursorVisible,XML_androind:minWidth,XML_androind:minHeight,XML_androind:screenReaderFocusable,XML_androind:focusable,XML_android:hint,XML_android:labelFor,XML_android:accessibilityLiveRegion,XML_android:importantForAccessibility,XML_android:hapticFeedbackEnabled,SRC_setContentDescription,SRC_addCaptioningChangeListener,SRC_getFontScale,SRC_getLocale,SRC_getUserStyle,SRC_isEnabled,SRC_removeCaptioningChangeListener,SRC_setScreenOrientation,SRC_setInputType,SRC_setKeyListener,SRC_setKeyListener,SRC_setTransformationMethod,SRC_setKeyListener,SRC_setKeyListener,SRC_setAutoText,SRC_setEditable,SRC_setCursorVisible,SRC_setBackgroundColor,SRC_setTextColor,SRC_setAutoSizeTextTypeWithDefaults,SRC_setTextSize,SRC_setTextScaleX,SRC_setAutoSizeTextTypeUniformWithConfiguration,SRC_setAutoSizeTextTypeUniformWithConfiguration,SRC_setAutoSizeTextTypeUniformWithPresetSizes,SRC_setLineSpacing,SRC_setLineSpacing,SRC_setLetterSpacing,SRC_setLayoutTransition,SRC_setNextFocusForwardId,SRC_setNextFocusUpId,SRC_setNextFocusDownId,SRC_setNextFocusLeftId,SRC_setNextFocusRightId,SRC_setAccessibilityPaneTitle,SRC_setAccessibilityTraversalBefore,SRC_setAccessibilityTraversalAfter,SRC_setAccessibilityHeading,SRC_setCursorVisible,SRC_setMinWidth,SRC_setMinHeight,SRC_setScreenReaderFocusable,SRC_setFocusable,SRC_setHint,SRC_setLabelFor,SRC_onInitializeAccessibilityNodeInfo,SRC_replaceAccessibilityAction,SRC_setAccessibilityLiveRegion,SRC_setImportantForAccessibility,SRC_setHapticFeedbackEnabled,SRC_sendAccessibilityEvent,SRC_sendAccessibilityEventUnchecked,SRC_dispatchPopulateAccessibilityEvent,SRC_onPopulateAccessibilityEvent,SRC_onRequestSendAccessibilityEvent,SRC_onBindViewHolder,TOTAL_ACC_ATTRIBUTES,ACTIVITIES,SCORE_ACC_NORMALIZED,XML_ATT,SRC_ATT,ATT_Perceivable,ATT_Operable,ATT_Understandable,ATT_Robust
manglish,3,10,7,2,633.0,68.0,1554,210,2,2,2,0,2,0,0,0,0,0,0,0,0,0,2,1,15,5,7,7,0,0,0,0,1,1,1,1,1,1,0,1,1,1,-,-,1,-,-,-,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,9,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-,-,-,-,-,-,0,0,2,0,0,0,0,0,0,1,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,10.0,10,0,9,0,1,0
democracy-client,330,1237,957,116,80548.0,13805.0,306222,47208,146,35,39,0,4,0,0,0,16,0,19,0,0,0,100,3,13,3,120,7,0,0,0,0,0,1,1,1,1,1,0,1,1,1,-,-,1,-,-,-,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,8,0,0,4,0,0,0,0,0,0,2,2,19,4,0,8,0,0,0,0,6,6,7,0,1,1,1,1,1,0,0,0,0,2,5,5,0,4,4,0,1,0,2,2,0,5,0,1,0,0,0,109,2,54.5,12,97,74,16,8,11
openpods,4,0,8,0,832.0,0.0,1176,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,13,2,1,5,16,11,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-,-,1,-,-,-,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,12,21,7,0,0,0,0,18,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,3.2,14,2,16,0,0,0
defaultdarktheme-oms,5,0,5,0,310.0,0.0,798,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,97,1,149,280,185,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-,-,1,-,-,-,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.0,0,2,2,0,0,0
secondscreen,16,0,76,0,8829.0,0.0,18942,0,9,1,2,0,0,0,0,0,0,0,0,0,0,0,22,3,7,15,44,18,0,0,0,0,0,1,1,1,1,1,0,1,1,1,-,-,1,-,-,-,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33,0,0,1,29,3,0,3,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,-,-,-,-,-,-,0,0,3,0,0,0,0,0,0,0,0,20,24,0,29,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,16,5.3125,79,6,84,0,1,0
video-transcoder,10,10,20,3,2918.0,1079.0,4746,798,9,2,2,0,0,0,0,0,0,0,0,0,0,0,238,13,47,120,244,161,0,0,0,0,0,1,1,1,1,1,0,1,1,1,-,-,1,-,-,-,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,66,136,0,0,25,149,36,2,4,0,0,90,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,8,0,7,0,0,0,0,0,0,0,0,113,16,0,70,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,5,47.0,235,0,214,4,15,2
privacy-friendly-minesweeper,10,10,31,2,3664.0,17.0,8358,42,7,2,2,0,0,0,0,0,0,0,0,0,0,0,4,2,1,14,8,29,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-,-,1,-,-,-,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,0,13,71,13,0,0,0,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,0,0,2,0,0,0,0,0,0,0,0,31,19,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,121,9,13.444445,114,7,116,0,2,3
getmitokens,4,12,3,2,293.0,24.0,672,84,2,2,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-,-,1,-,-,-,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-,-,-,-,-,-,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3.0,5,1,6,0,0,0
anlinux-adfree,4,12,10,2,3468.0,24.0,1932,84,2,2,2,0,2,0,0,0,0,0,0,0,0,0,3,1,8,5,6,22,0,0,0,0,0,1,1,1,1,1,0,1,1,1,-,-,1,-,-,-,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,26,0,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,8.0,8,0,8,0,0,0
aegis,22,14,118,6,10613.0,437.0,36120,840,19,2,2,0,3,0,0,0,0,0,0,0,0,0,20,1,21,37,25,27,0,0,0,0,1,1,1,1,1,1,0,1,1,1,-,-,1,-,-,-,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,69,2,0,14,69,3,3,4,0,0,31,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-,-,-,-,-,-,0,0,8,0,0,0,0,0,0,0,0,32,39,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,140,12,11.666667,123,17,113,0,14,13
notepad,9,0,20,0,3079.0,0.0,7728,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,16,3,7,16,24,12,0,0,0,0,0,1,1,1,1,1,0,1,1,1,-,-,1,-,-,-,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-,-,-,-,-,-,0,0,1,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,9.0,14,13,26,0,1,0
privacy-friendly-circuit-training-exercises,14,0,44,0,5607.0,0.0,16968,0,10,1,2,0,0,0,0,0,0,0,0,0,0,0,4,1,1,40,8,42,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-,-,1,-,-,-,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,60,1,0,31,85,12,0,2,2,0,27,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,1,0,3,0,0,0,0,0,0,0,0,33,60,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,166,11,15.090909,156,10,158,0,3,5
calliope-android-app,22,5,47,1,6333.0,8.0,14574,0,13,1,3,0,0,0,0,0,0,0,0,0,0,0,4,2,5,26,10,21,0,0,0,0,0,1,1,1,0,0,0,1,1,1,-,-,1,-,-,-,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,28,6,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,15,17,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,9,5.7777777,47,5,51,0,0,1
flashcards,4,12,14,2,1360.0,27.0,3654,84,2,2,2,0,2,0,0,0,0,0,0,0,0,0,2,1,2,5,5,13,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-,-,1,-,-,-,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1,0,9,29,5,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,4,0,-,-,-,-,-,-,1,0,0,0,0,0,0,0,0,0,0,10,13,1,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,11.25,45,0,45,0,0,0
heb12-mobile,4,12,1,2,250.0,24.0,84,84,1,2,2,0,2,0,0,0,0,0,0,0,0,0,1,1,16,4,3,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,-,-,1,-,-,-,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0
morse,4,0,8,0,1083.0,0.0,1638,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,18,61,3,5,0,0,0,0,1,1,1,1,1,1,0,1,1,1,-,-,1,-,-,-,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,21,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,29,0,0,0,0,0,0,0,0,0,0,28,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108,2,54.0,107,1,107,0,0,1
weatherradar,8,0,14,0,1379.0,0.0,3948,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,3,1,15,27,7,8,0,0,0,0,1,1,1,1,1,1,0,1,1,1,-,-,1,-,-,-,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,14,8,0,0,3,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1.4,6,1,7,0,0,0
osmdashboard,8,0,21,0,2005.0,0.0,5796,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,13,1,5,22,17,10,0,0,0,0,0,1,1,1,0,0,0,1,1,1,-,-,1,-,-,-,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,-,-,-,-,-,-,1,0,1,0,0,0,0,0,0,0,0,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,2.6,13,0,12,0,1,0
todoagenda,21,18,104,28,9412.0,2714.0,41244,12222,13,6,3,0,3,0,0,0,0,0,0,0,0,0,41,3,9,4,49,22,0,0,0,0,0,1,1,1,1,0,0,1,1,1,-,-,1,-,-,-,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,25,0,0,2,29,3,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,-,-,-,-,-,-,15,0,5,0,0,0,0,2,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,7,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,57,3,19.0,34,23,51,0,4,2
authorizer,27,11,183,13,28286.0,1875.0,70476,3738,13,2,3,0,2,0,0,0,0,0,0,0,0,0,15,2,19,2,22,41,0,0,0,0,1,1,1,1,1,1,0,1,1,1,-,-,1,-,-,-,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,74,5,0,20,142,24,6,14,0,1,7,4,1,0,6,0,0,0,0,0,0,0,0,3,9,0,-,-,-,-,-,-,13,0,27,0,0,0,0,1,0,0,0,2,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,9,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,113,7,16.142857,96,17,79,0,19,15
